core_id,run_id,nthreads,function,num_times,n_elements,sizeof,max_mbytes_per_sec,min_runtime,max_runtime,avg_runtime
29,0,1,Copy,100,10000000,8,17801,0.00898828,0.0107001,0.009871
29,0,1,Mul,100,10000000,8,17287.6,0.0092552,0.010446,0.00966175
29,0,1,Add,100,10000000,8,19197.1,0.0125019,0.0136121,0.0129159
29,0,1,Triad,100,10000000,8,19387,0.0123795,0.0133998,0.0127068
29,0,1,Dot,100,10000000,8,15905.2,0.0100596,0.0115787,0.0108827
30,0,1,Copy,100,10000000,8,17982,0.00889778,0.0105146,0.0100454
30,0,1,Mul,100,10000000,8,17726,0.00902628,0.0102953,0.00975526
30,0,1,Add,100,10000000,8,19664.5,0.0122047,0.013473,0.0129742
30,0,1,Triad,100,10000000,8,19891,0.0120658,0.0130285,0.012649
30,0,1,Dot,100,10000000,8,16019.7,0.00998773,0.0114875,0.0104551
31,0,1,Copy,100,10000000,8,17651.2,0.00906454,0.0108517,0.0106732
31,0,1,Mul,100,10000000,8,17228.5,0.00928693,0.010464,0.0103745
31,0,1,Add,100,10000000,8,19206.9,0.0124955,0.013868,0.0136425
31,0,1,Triad,100,10000000,8,19369.4,0.0123907,0.0133097,0.0132013
31,0,1,Dot,100,10000000,8,15949.7,0.0100316,0.0115986,0.0101339
32,0,1,Copy,100,10000000,8,17536.7,0.00912373,0.0108149,0.0102363
32,0,1,Mul,100,10000000,8,17244,0.00927857,0.0104621,0.00991635
32,0,1,Add,100,10000000,8,19153.4,0.0125304,0.0138549,0.0132355
32,0,1,Triad,100,10000000,8,19375.2,0.012387,0.0132838,0.0128899
32,0,1,Dot,100,10000000,8,15972.3,0.0100174,0.0115629,0.010584
33,0,1,Copy,100,10000000,8,18030.2,0.00887398,0.0105893,0.0102873
33,0,1,Mul,100,10000000,8,17603.7,0.00908901,0.0102694,0.0100539
33,0,1,Add,100,10000000,8,19676.2,0.0121974,0.0134275,0.0131914
33,0,1,Triad,100,10000000,8,19972.3,0.0120166,0.0129363,0.0127935
33,0,1,Dot,100,10000000,8,15989.4,0.0100067,0.0115255,0.0101783
34,0,1,Copy,100,10000000,8,17656.2,0.00906196,0.0107601,0.0100685
34,0,1,Mul,100,10000000,8,17217.5,0.00929285,0.0105188,0.00984385
34,0,1,Add,100,10000000,8,19330.6,0.0124155,0.0137267,0.0130533
34,0,1,Triad,100,10000000,8,19567.8,0.0122651,0.0131009,0.0126605
34,0,1,Dot,100,10000000,8,16094.7,0.00994115,0.0115016,0.0106
35,0,1,Copy,100,10000000,8,17869.9,0.00895362,0.010686,0.0103145
35,0,1,Mul,100,10000000,8,17419.3,0.00918523,0.0103344,0.0100546
35,0,1,Add,100,10000000,8,19096.1,0.012568,0.0136301,0.0133561
35,0,1,Triad,100,10000000,8,19342.6,0.0124078,0.0134201,0.0131437
35,0,1,Dot,100,10000000,8,15866.9,0.0100839,0.0116065,0.0104005
36,0,1,Copy,100,10000000,8,18212.2,0.00878532,0.0103217,0.00957247
36,0,1,Mul,100,10000000,8,17650.7,0.00906479,0.0102518,0.00948591
36,0,1,Add,100,10000000,8,19811.1,0.0121144,0.0132356,0.0125202
36,0,1,Triad,100,10000000,8,20119,0.011929,0.0128874,0.0122817
36,0,1,Dot,100,10000000,8,15936.7,0.0100397,0.0115858,0.0108684
37,0,1,Copy,100,10000000,8,18019.2,0.00887943,0.0103967,0.00995497
37,0,1,Mul,100,10000000,8,17750.8,0.00901368,0.0101683,0.00972656
37,0,1,Add,100,10000000,8,19779.4,0.0121338,0.013316,0.012856
37,0,1,Triad,100,10000000,8,20059.1,0.0119647,0.0129341,0.0125699
37,0,1,Dot,100,10000000,8,15947.4,0.010033,0.011507,0.0104991
38,0,1,Copy,100,10000000,8,17974.7,0.00890141,0.0104692,0.0103357
38,0,1,Mul,100,10000000,8,17291.3,0.0092532,0.0104946,0.010382
38,0,1,Add,100,10000000,8,19411.7,0.0123637,0.0135593,0.0133864
38,0,1,Triad,100,10000000,8,19598.6,0.0122458,0.0131845,0.0130334
38,0,1,Dot,100,10000000,8,15949.1,0.0100319,0.0115039,0.0101114
39,0,1,Copy,100,10000000,8,17974.2,0.00890165,0.0103838,0.00984025
39,0,1,Mul,100,10000000,8,17737.6,0.00902036,0.0101558,0.0096336
39,0,1,Add,100,10000000,8,19864.7,0.0120818,0.0133078,0.012732
39,0,1,Triad,100,10000000,8,20100.2,0.0119402,0.0129144,0.0124557
39,0,1,Dot,100,10000000,8,16046,0.00997136,0.0113916,0.0105512
40,0,1,Copy,100,10000000,8,18025.4,0.00887637,0.0105378,0.0102729
40,0,1,Mul,100,10000000,8,17426.7,0.00918132,0.0103583,0.010127
40,0,1,Add,100,10000000,8,19192.2,0.0125051,0.013538,0.0133064
40,0,1,Triad,100,10000000,8,19407.5,0.0123663,0.0134047,0.013158
40,0,1,Dot,100,10000000,8,15883.3,0.0100735,0.0116634,0.0103297
41,0,1,Copy,100,10000000,8,17659.4,0.00906034,0.0106645,0.00994165
41,0,1,Mul,100,10000000,8,18095.1,0.00884218,0.00993491,0.0093017
41,0,1,Add,100,10000000,8,19636.5,0.0122221,0.0133976,0.0127509
41,0,1,Triad,100,10000000,8,20004.4,0.0119974,0.0130647,0.0124153
41,0,1,Dot,100,10000000,8,15944.4,0.0100349,0.0115693,0.0107557
42,0,1,Copy,100,10000000,8,18116.6,0.00883169,0.0106362,0.0102291
42,0,1,Mul,100,10000000,8,17762.8,0.0090076,0.0101537,0.00980557
42,0,1,Add,100,10000000,8,19628.4,0.0122272,0.0133983,0.0130539
42,0,1,Triad,100,10000000,8,19817,0.0121108,0.013286,0.0128372
42,0,1,Dot,100,10000000,8,15920.2,0.0100501,0.01162,0.010431
43,0,1,Copy,100,10000000,8,17775.2,0.00900132,0.0107965,0.00987058
43,0,1,Mul,100,10000000,8,17408.1,0.00919115,0.0103498,0.00956554
43,0,1,Add,100,10000000,8,19193.7,0.0125041,0.0135984,0.0128645
43,0,1,Triad,100,10000000,8,19501.9,0.0123065,0.0132588,0.0126279
43,0,1,Dot,100,10000000,8,15909.7,0.0100568,0.0116351,0.0109391
44,0,1,Copy,100,10000000,8,17838.3,0.00896948,0.0105377,0.010057
44,0,1,Mul,100,10000000,8,17447.6,0.00917033,0.0103226,0.00986376
44,0,1,Add,100,10000000,8,19477,0.0123223,0.0135237,0.013014
44,0,1,Triad,100,10000000,8,19903.2,0.0120584,0.012961,0.0125928
44,0,1,Dot,100,10000000,8,16012.5,0.00999218,0.0114696,0.0104834
45,0,1,Copy,100,10000000,8,18016.2,0.00888091,0.0106544,0.01049
45,0,1,Mul,100,10000000,8,17560.5,0.00911135,0.0101882,0.0100687
45,0,1,Add,100,10000000,8,19564.1,0.0122674,0.0135067,0.0133275
45,0,1,Triad,100,10000000,8,19688.7,0.0121897,0.0132463,0.0130692
45,0,1,Dot,100,10000000,8,15925.7,0.0100467,0.0116051,0.0101722
46,0,1,Copy,100,10000000,8,17768.2,0.00900488,0.0107988,0.0101736
46,0,1,Mul,100,10000000,8,17156.8,0.00932577,0.0104947,0.00993238
46,0,1,Add,100,10000000,8,18987.6,0.0126398,0.0138713,0.0132408
46,0,1,Triad,100,10000000,8,19414.2,0.0123621,0.0132231,0.0128054
46,0,1,Dot,100,10000000,8,15911.2,0.0100558,0.0116801,0.0106733
47,0,1,Copy,100,10000000,8,17478.6,0.00915405,0.0108831,0.0106504
47,0,1,Mul,100,10000000,8,17230.6,0.00928579,0.0104941,0.010219
47,0,1,Add,100,10000000,8,18959,0.0126589,0.0138027,0.0135571
47,0,1,Triad,100,10000000,8,19146.6,0.0125349,0.0135239,0.0133177
47,0,1,Dot,100,10000000,8,15919.1,0.0100508,0.0115814,0.0102933
48,0,1,Copy,100,10000000,8,17478,0.00915437,0.0110008,0.0102517
48,0,1,Mul,100,10000000,8,16986.5,0.00941923,0.0109074,0.00995709
48,0,1,Add,100,10000000,8,18834.5,0.0127426,0.013951,0.013282
48,0,1,Triad,100,10000000,8,19068.3,0.0125864,0.0136187,0.0130359
48,0,1,Dot,100,10000000,8,15996.8,0.010002,0.0115803,0.0107086
49,0,1,Copy,100,10000000,8,17643.1,0.00906871,0.010904,0.0105538
49,0,1,Mul,100,10000000,8,17138.8,0.00933557,0.0105704,0.0102065
49,0,1,Add,100,10000000,8,19159.7,0.0125263,0.0137982,0.0134964
49,0,1,Triad,100,10000000,8,19376.2,0.0123863,0.0133531,0.013096
49,0,1,Dot,100,10000000,8,16097.3,0.00993954,0.0114964,0.0102349
50,0,1,Copy,100,10000000,8,17681.6,0.00904895,0.010742,0.0101391
50,0,1,Mul,100,10000000,8,17476.7,0.00915507,0.0102776,0.00972537
50,0,1,Add,100,10000000,8,19419.2,0.0123589,0.0136416,0.0129903
50,0,1,Triad,100,10000000,8,19697.4,0.0121843,0.0132145,0.012727
50,0,1,Dot,100,10000000,8,16097.3,0.00993955,0.0114968,0.0105414
51,0,1,Copy,100,10000000,8,17719.5,0.00902958,0.0108352,0.0103657
51,0,1,Mul,100,10000000,8,17235.8,0.009283,0.0104112,0.0100415
51,0,1,Add,100,10000000,8,19224.5,0.012484,0.0137024,0.0132829
51,0,1,Triad,100,10000000,8,19469.1,0.0123272,0.0133594,0.0130194
51,0,1,Dot,100,10000000,8,15993.8,0.0100039,0.0115903,0.0104099
52,0,1,Copy,100,10000000,8,17824.4,0.00897645,0.0105878,0.00969245
52,0,1,Mul,100,10000000,8,17391.3,0.00919998,0.0104522,0.00956971
52,0,1,Add,100,10000000,8,19550.9,0.0122757,0.0134545,0.0126256
52,0,1,Triad,100,10000000,8,19902.2,0.012059,0.0129815,0.0123311
52,0,1,Dot,100,10000000,8,16088.6,0.0099449,0.0113842,0.0107915
53,0,1,Copy,100,10000000,8,18071,0.00885398,0.0107797,0.0101272
53,0,1,Mul,100,10000000,8,17777.1,0.00900035,0.0100537,0.0096094
53,0,1,Add,100,10000000,8,19747.5,0.0121534,0.0134416,0.0129169
53,0,1,Triad,100,10000000,8,19903.4,0.0120583,0.0130773,0.0126302
